Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
5b43b95a8f520ba7658173f35d12f0518f412d1b169429cbb484f951a7d22cfe,2013-01,Merseyside Police,Merseyside Police,-2.874557,53.498651,On or near Whitely Grove,E01006492,Knowsley 001B,Drugs,Offender given suspended prison sentence,
4437fd690d641ab32cd8bed8f8dd55359f9450b43b5f7a73623766e27f41c4a9,2013-01,Merseyside Police,Merseyside Police,-2.874813,53.499368,On or near Windfield Close,E01006492,Knowsley 001B,Vehicle crime,Status update unavailable,
a0502b11cf5adcf69a83e72093201249e41668325949e11ed43871902f10292c,2013-01,Merseyside Police,Merseyside Police,-2.874813,53.499368,On or near Windfield Close,E01006492,Knowsley 001B,Violent crime,Offender given conditional discharge,
,2013-01,Merseyside Police,Merseyside Police,-2.878518,53.498496,On or near Colmoor Close,E01006493,Knowsley 001C,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.887230,53.493362,On or near Alans Way,E01006493,Knowsley 001C,Anti-social behaviour,,
d3866156a8cbf5814778dcdf6395d62e141bd8c94d78d1b614be382644104cf0,2013-01,Merseyside Police,Merseyside Police,-2.876441,53.497927,On or near Meadowside Drive,E01006493,Knowsley 001C,Burglary,Court result unavailable,
e92ab5118b788ec01704944de1eb7d1bdfde7bccfd2f890816c8b379accd5ec0,2013-01,Merseyside Police,Merseyside Police,-2.880928,53.494047,On or near Hartley Grove,E01006493,Knowsley 001C,Criminal damage and arson,Investigation complete; no suspect identified,
b604039c50a88113f7e4dfd6528d8661d088cbbf45960fd3e4fe3b5ad34ac2a8,2013-01,Merseyside Police,Merseyside Police,-2.875018,53.498360,On or near Blackley Grove,E01006493,Knowsley 001C,Drugs,Offender given penalty notice,
7bbc4cf0c454ee92a56ffce8070bf53e688047fcfb429fc5da5e73237bbbc89e,2013-01,Merseyside Police,Merseyside Police,-2.877622,53.498880,On or near Carlile Way,E01006493,Knowsley 001C,Violent crime,Investigation complete; no suspect identified,
f414df3c6608e0473d93a24cfd2441ca7143210f54d8d0149f516e2e60275125,2013-01,Merseyside Police,Merseyside Police,-2.886255,53.493603,On or near Farnworth Grove,E01006493,Knowsley 001C,Other crime,Investigation complete; no suspect identified,
,2013-01,Merseyside Police,Merseyside Police,-2.874659,53.492628,On or near Bramcote Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.874659,53.492628,On or near Bramcote Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.874659,53.492628,On or near Bramcote Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.877159,53.489625,On or near Brook Hey Drive,E01006494,Knowsley 001D,Anti-social behaviour,,
4e8ab90797a621dd7b1c3f13253a1f007f52580ddbf92795053783324f422cc6,2013-01,Merseyside Police,Merseyside Police,-2.875002,53.490279,On or near Deycroft Avenue,E01006494,Knowsley 001D,Burglary,Investigation complete; no suspect identified,
fce2bb77a4ba8ceb32a8d1044258f6ac59ca41c33cdfeee5383d75777c709d5d,2013-01,Merseyside Police,Merseyside Police,-2.867633,53.490324,On or near Warrenhouse Road,E01006494,Knowsley 001D,Burglary,Court result unavailable,
6d6368a885c54ade0fa0b615e7ef20c18924c35af4d7252a7140c6b18d5871de,2013-01,Merseyside Police,Merseyside Police,-2.874976,53.494873,On or near Alvina Lane,E01006494,Knowsley 001D,Burglary,Court result unavailable,
18326aff2b33e46cbe6ec2c431c30dfc8293d10e67cb77095514ccc5b8ff0c0d,2013-01,Merseyside Police,Merseyside Police,-2.876875,53.490463,On or near Linslade Close,E01006494,Knowsley 001D,Drugs,Offender given a drugs possession warning,
5adc0f4fdb5ff8280e6c9457fe6666fc3774964d107b11dff8583d6133e16a7d,2013-01,Merseyside Police,Merseyside Police,-2.873261,53.492099,On or near Lapford Crescent,E01006494,Knowsley 001D,Violent crime,Court case unable to proceed,
4c44ffa2521554fed9feec7c5a6fcdfc312ea0e9e5766bf8eeeb4774141d3885,2013-01,Merseyside Police,Merseyside Police,-2.875557,53.494527,On or near Cherry View,E01006494,Knowsley 001D,Violent crime,Offender given community sentence,
92ef31913d535accc1173c32ab12e5851741a2b43423e194bc330debcfc45485,2013-01,Merseyside Police,Merseyside Police,-2.870506,53.490797,On or near Woodcote Close,E01006494,Knowsley 001D,Violent crime,Investigation complete; no suspect identified,
,2013-01,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.891554,53.495406,On or near St Peters Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.892354,53.494061,On or near Bank Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.882803,53.489961,On or near Brookwood Court,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.887000,53.496042,On or near Chesterfield Drive,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.890139,53.494797,On or near Tudor View,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.891203,53.493791,On or near Conway Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.891108,53.494277,On or near Domingo Drive,E01006495,Knowsley 001E,Anti-social behaviour,,
1d7f6eee78a54fd5fb684c60a4c0c065702b422b4f93c86d4f4c2c8bbf5408a8,2013-01,Merseyside Police,Merseyside Police,-2.891203,53.493791,On or near Conway Close,E01006495,Knowsley 001E,Burglary,Investigation complete; no suspect identified,
f4c7f299f51337f90ab2353f726b646f2430f33b9462b4337f1fcdd502d6e233,2013-01,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Criminal damage and arson,Status update unavailable,
c1fc28475462dba3522b5ab299b42c90f262d47a8fd473e58dd04d354b7e83b6,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
b19fb111d22fe7f1668e53cc4401f457ff597a0940b8ea370ee8c674d24c40ff,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
1136ca37ccc8420e85214c161d6970db2b6170e53002128cc8dec6dfe323e988,2013-01,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
3730598440492ff4517f53986b7573ba09367af53cfc8a449751f834f028d331,2013-01,Merseyside Police,Merseyside Police,-2.891108,53.494277,On or near Domingo Drive,E01006495,Knowsley 001E,Criminal damage and arson,Offender given conditional discharge,
9c5ec31647c5b397608bd9777a6948f2a21af857756f1d7ec3b3bb703cebf689,2013-01,Merseyside Police,Merseyside Police,-2.891108,53.494277,On or near Domingo Drive,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
71a44eeaee14a7464423a8d245f127c70c5b55095e3844fc51aaabdc9a2375bf,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
2b31cfb0771253267e6c6030c69a0fc556a518ea364f2e2073dc07564ae786a5,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
94d3d68dff6d9bcf212de5c750d0ca96cd83f5e96baa5dea6fcd40750e757c13,2013-01,Merseyside Police,Merseyside Police,-2.891554,53.495406,On or near St Peters Close,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
38b2c90fbdcb76812f327b078550f3564debf4a5f138476043e31aac2ab2d9db,2013-01,Merseyside Police,Merseyside Police,-2.892354,53.494061,On or near Bank Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
26d7de61970fbd83df6275b48d7f7c494aceb1e0b5fdd3e28a7b3ba9a170446f,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
a7a1442274eb0c5675b4843574a86390699a8675246cb5a72e7b7d0f6e1ce222,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
0b059d04d871dd406bb028a075698975bc88396571f9c638d3abceca90458e0a,2013-01,Merseyside Police,Merseyside Police,-2.889792,53.491905,On or near Apollo Crescent,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
4c7059174555ef94e9b5f5ab21458513e6fe71aa6315645bf67b9de026f5a2e6,2013-01,Merseyside Police,Merseyside Police,-2.887868,53.495757,On or near Ebony Way,E01006495,Knowsley 001E,Vehicle crime,Defendant found not guilty,
78c7dd1f8fa27aa09300df78a767b675e5a08a211f0cae12e83118c8937a20e6,2013-01,Merseyside Police,Merseyside Police,-2.889363,53.492304,On or near Heather Close,E01006495,Knowsley 001E,Vehicle crime,Investigation complete; no suspect identified,
6cd5b0c7f8517df833f479759c1b03c03bed5affb4f23ead8ec1174619dd2a6d,2013-01,Merseyside Police,Merseyside Police,-2.887868,53.495757,On or near Ebony Way,E01006495,Knowsley 001E,Violent crime,Offender given community sentence,
28743c9a664329d1bad660ae3295dca24eed56b05dcfd1a8955a32506d83dd7d,2013-01,Merseyside Police,Merseyside Police,-2.887000,53.496042,On or near Chesterfield Drive,E01006495,Knowsley 001E,Violent crime,Offender sent to prison,
0654827958eb27afd00bfb922382320d49ef3738951125deeef95d30d1f0959e,2013-01,Merseyside Police,Merseyside Police,-2.882803,53.489961,On or near Brookwood Court,E01006495,Knowsley 001E,Violent crime,Court case unable to proceed,
971ae8a5e061934312789fb6befa6b672d1f6190841874d9d5b73ea1838095ea,2013-01,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Violent crime,Court case unable to proceed,
d338594b68384a132f8f93e7bcafe2ed41710d2ddf15600307edf5245ae03893,2013-01,Merseyside Police,Merseyside Police,-2.887000,53.496042,On or near Chesterfield Drive,E01006495,Knowsley 001E,Violent crime,Offender sent to prison,
,2013-01,Merseyside Police,Merseyside Police,-2.904374,53.490780,On or near Mount Close,E01006454,Knowsley 002A,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.904374,53.490780,On or near Mount Close,E01006454,Knowsley 002A,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.904374,53.490780,On or near Mount Close,E01006454,Knowsley 002A,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.906572,53.485729,On or near Nightingale Close,E01006456,Knowsley 002B,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.900974,53.485385,On or near Kirkby Row,E01006456,Knowsley 002B,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.906572,53.485729,On or near Nightingale Close,E01006456,Knowsley 002B,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.899727,53.487732,On or near Deerbolt Way,E01006456,Knowsley 002B,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.899727,53.487732,On or near Deerbolt Way,E01006456,Knowsley 002B,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.905171,53.487160,On or near South Park Road,E01006456,Knowsley 002B,Anti-social behaviour,,
eedad9294720dec916cda76666dafe0c5fcbe78b8e48c7b03a6f37a2efefb745,2013-01,Merseyside Police,Merseyside Police,-2.906258,53.487961,On or near Park Road,E01006456,Knowsley 002B,Burglary,Court result unavailable,
,2013-01,Merseyside Police,Merseyside Police,-2.891329,53.483956,On or near Austin Close,E01006457,Knowsley 002C,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.891329,53.483956,On or near Austin Close,E01006457,Knowsley 002C,Anti-social behaviour,,
221e9e99bca299d81abd0e2f3b95562c0ba83bcaa618deeb434d69c99bf7ba80,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Burglary,Investigation complete; no suspect identified,
9b4e048feb8566257e3c288af6a089daf723e151adbcef1b4f281febb1f8bddc,2013-01,Merseyside Police,Merseyside Police,-2.887002,53.488923,On or near County Road,E01006457,Knowsley 002C,Burglary,Investigation complete; no suspect identified,
4a76ce3742e1577ab0bd10ce4b3116f3072a6db6699b10cb568724c140283f56,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Criminal damage and arson,Status update unavailable,
781b864d46df25008cce3b1546ed45e38badefd5cdc877f67936d868ebc7228c,2013-01,Merseyside Police,Merseyside Police,-2.891208,53.490402,On or near Boyes Brow,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
ec938fe636be1ff085c40155029a4e103ff2bca83c363c464c9ed476737916be,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Criminal damage and arson,Status update unavailable,
65cb81ff9b2eaf6f063262a84b1b04c65ed88f7599839ab614fdf0c97026f28d,2013-01,Merseyside Police,Merseyside Police,-2.887002,53.488923,On or near County Road,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
5fa8b6f5afed0288cc3e51b113ca0035492a212a0b0fb2ad3114bf9758bbdb54,2013-01,Merseyside Police,Merseyside Police,-2.887002,53.488923,On or near County Road,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
1ffa6d21d49d97669ad514a5248c35391471fe2bb3f02bc97f63149c71c97ba1,2013-01,Merseyside Police,Merseyside Police,-2.891208,53.490402,On or near Boyes Brow,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
113a7c23c6150cd8bcb9e02aa9305156f5673d9e9c3b2ec8053beb9ae5b4f28c,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Drugs,Offender given a caution,
356dbdfec547ef86a131f56d4be64f9e13cc302993a56e1b3240e1b9d86d4eca,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Drugs,Investigation complete; no suspect identified,
649495a5695b31260d42379f678bddc6ffdc8af66d92a58013cfa6567b33a007,2013-01,Merseyside Police,Merseyside Police,-2.887002,53.488923,On or near County Road,E01006457,Knowsley 002C,Drugs,Court result unavailable,
96d1b5c06871dc9d8e1642f2cc8c920f973e98c22122996522c06a82d4a7f8c1,2013-01,Merseyside Police,Merseyside Police,-2.887676,53.489440,On or near County Road,E01006457,Knowsley 002C,Other crime,Court case unable to proceed,
,2013-01,Merseyside Police,Merseyside Police,-2.894544,53.491366,On or near Grasmere Close,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.892652,53.493178,On or near Loweswater Way,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.896166,53.492540,On or near Ambleside Drive,E01006458,Knowsley 002D,Anti-social behaviour,,
3b76ab2cd45572a7d2b20219ee726cd20f0f2e0e46e4ca05591f23afdcfff858,2013-01,Merseyside Police,Merseyside Police,-2.892652,53.493178,On or near Loweswater Way,E01006458,Knowsley 002D,Burglary,Court result unavailable,
e874185d1e56a7137741aac332803d83240cbeba6cbaa69d0a842ca776f373e0,2013-01,Merseyside Police,Merseyside Police,-2.891638,53.491541,On or near Bassenthwaite Avenue,E01006458,Knowsley 002D,Criminal damage and arson,Investigation complete; no suspect identified,
8446844c881247af428f996f1661f68f36a629c0d965466c55f01cedd9eb88e8,2013-01,Merseyside Police,Merseyside Police,-2.892122,53.493056,On or near Thirlmere Walk,E01006458,Knowsley 002D,Criminal damage and arson,Investigation complete; no suspect identified,
6229cd0b9a05781190825476a5c66eab2981328a0c139133c78f77f403ccd60c,2013-01,Merseyside Police,Merseyside Police,-2.892122,53.493056,On or near Thirlmere Walk,E01006458,Knowsley 002D,Criminal damage and arson,Investigation complete; no suspect identified,
194f261eaadabc4784d41f4079d55922c5d399717b1aed44938f1e77140b9e63,2013-01,Merseyside Police,Merseyside Police,-2.894544,53.491366,On or near Grasmere Close,E01006458,Knowsley 002D,Drugs,Offender given a caution,
a8c9a078a2ffdb35d82d0ca20b1e7c76f3dcca9303154a3a0d799929ffe67855,2013-01,Merseyside Police,Merseyside Police,-2.892122,53.493056,On or near Thirlmere Walk,E01006458,Knowsley 002D,Public disorder and weapons,Court case unable to proceed,
e7ecc73900ddecb7e42fd55f3052bdd505d01b1e1c63a26dc992de0a43e06519,2013-01,Merseyside Police,Merseyside Police,-2.895547,53.493192,On or near Derwent Close,E01006458,Knowsley 002D,Public disorder and weapons,Offender given a caution,
,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.888452,53.502791,On or near Linnet Way,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.881825,53.501663,On or near Serenade Road,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.888452,53.502791,On or near Linnet Way,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Anti-social behaviour,,
345a997d45b2c5062f9e1d8d7650f3d567c6d9e918071d50c69bace40ef1e93a,2013-01,Merseyside Police,Merseyside Police,-2.880378,53.499471,On or near Whitebeam Close,E01006490,Knowsley 002E,Criminal damage and arson,Investigation complete; no suspect identified,
82a28619e651441bae7533637857a7aa28ad75fb2a9ffcf25358badcd5bdba89,2013-01,Merseyside Police,Merseyside Police,-2.882259,53.502244,On or near Glenway,E01006490,Knowsley 002E,Drugs,Offender given a caution,
8bb3c7de16e62b03a96a9ccba19e9bb2bfac3ed5ed144f85f91f1ed1111e64d5,2013-01,Merseyside Police,Merseyside Police,-2.890284,53.499542,On or near Brentwood Grove,E01006490,Knowsley 002E,Other theft,Investigation complete; no suspect identified,
fda91383f0ccb1472671b13d070a3b6d6f251362f3a01a4a4e21b59e5010cdd5,2013-01,Merseyside Police,Merseyside Police,-2.891877,53.497894,On or near Curran Way,E01006490,Knowsley 002E,Vehicle crime,Investigation complete; no suspect identified,
169990b4b1f8ff474ecde8acd77382c21be4b8a2cf2035917595b0877f5b1282,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Violent crime,Defendant found not guilty,
d73223ad29b1579fc38699156841e9f8982fe39dc525ff49f1f99d3c0e3c6e39,2013-01,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Violent crime,Defendant found not guilty,
0a0df7ceffe3ea4578529aad1635115d8fbf7e05adbaadbe8f41311a80fab51f,2013-01,Merseyside Police,Merseyside Police,-2.884790,53.500715,On or near Elwood Close,E01006490,Knowsley 002E,Violent crime,Investigation complete; no suspect identified,
,2013-01,Merseyside Police,Merseyside Police,-2.893899,53.495820,On or near Hosta Close,E01006491,Knowsley 002F,Anti-social behaviour,,
