Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
e1baa8d3bb3138d65081f7d0f94a25bab014a41abeb531b3be9f9627bce8b803,2013-02,Merseyside Police,Merseyside Police,-3.069158,53.314304,On or near Chester High Road,E01018537,Cheshire West and Chester 001D,Drugs,Offender given a drugs possession warning,
,2013-02,Merseyside Police,Merseyside Police,-2.830329,53.334337,On or near Dungeon Lane,E01012401,Halton 008C,Anti-social behaviour,,
dfe68d5a13856af8fb08907c4c384df7959fb428f0461e3a32115d3af1306ab4,2013-02,Merseyside Police,Merseyside Police,-2.830329,53.334337,On or near Dungeon Lane,E01012401,Halton 008C,Drugs,Offender given a drugs possession warning,
a6743f134cee1c962154da8d3a58d0935000d2d5250ca4363026f06522efa02c,2013-02,Merseyside Police,Merseyside Police,-2.830329,53.334337,On or near Dungeon Lane,E01012401,Halton 008C,Drugs,Offender given a drugs possession warning,
365686824b5bc79b08f2b3ee831049cfce1c21479993338dddbdc637074186d1,2013-02,Merseyside Police,Merseyside Police,-2.830329,53.334337,On or near Dungeon Lane,E01012401,Halton 008C,Drugs,Offender given a drugs possession warning,
0f5482d056626448f2df5800dabc8d9505eae8e38075367bcc25e94061ce1058,2013-02,Merseyside Police,Merseyside Police,-2.830329,53.334337,On or near Dungeon Lane,E01012401,Halton 008C,Drugs,Offender given a drugs possession warning,
,2013-02,Merseyside Police,Merseyside Police,-2.869972,53.488240,On or near Roman Way,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.874218,53.490968,On or near Oaklee Grove,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.869798,53.489346,On or near Jarrett Road,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.869654,53.486687,On or near Birbeck Road,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.874809,53.488186,On or near Bigdale Court,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.869972,53.488240,On or near Roman Way,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.873954,53.490619,On or near Foscote Road,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.874809,53.488186,On or near Bigdale Court,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.871609,53.489432,On or near Watts Close,E01006448,Knowsley 001A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.872402,53.484743,On or near Quarryside Drive,E01006448,Knowsley 001A,Anti-social behaviour,,
30179bf57556033b492f8cda7a53ce2c415937d56de6fe56474671a8982aaa61,2013-02,Merseyside Police,Merseyside Police,-2.873557,53.485957,On or near Sanderling Road,E01006448,Knowsley 001A,Burglary,Investigation complete; no suspect identified,
8e071a5398558da826f46d43ec6039d76f273f7855ef2af5ac7ccdf98c1dbc96,2013-02,Merseyside Police,Merseyside Police,-2.873240,53.490310,On or near Kenbury Road,E01006448,Knowsley 001A,Burglary,Court result unavailable,
ad3f546733cb4897591a3bd24722b128537de5aff21fb338060dba37417b2d7f,2013-02,Merseyside Police,Merseyside Police,-2.870583,53.486464,On or near Clorain Close,E01006448,Knowsley 001A,Burglary,Court result unavailable,
c8c8cdb63df4387080f106d2a513f772082f50a2837186cda27b21cfc7bba655,2013-02,Merseyside Police,Merseyside Police,-2.871661,53.486097,On or near Clorain Road,E01006448,Knowsley 001A,Burglary,Investigation complete; no suspect identified,
0fb58c4a0ae8c35baac42b01635c46ea06a204c0c065a7335a229eaf80f3aee7,2013-02,Merseyside Police,Merseyside Police,-2.873954,53.490619,On or near Foscote Road,E01006448,Knowsley 001A,Burglary,Court result unavailable,
3490ae67f9d260a96173882d06ba49f92db363d6af002fc836605e626ae5569b,2013-02,Merseyside Police,Merseyside Police,-2.874809,53.488186,On or near Bigdale Court,E01006448,Knowsley 001A,Burglary,Investigation complete; no suspect identified,
6055aec870191004df0fd3f9207b877b8660522276b5b66b834a4993f14d62ad,2013-02,Merseyside Police,Merseyside Police,-2.871609,53.489432,On or near Watts Close,E01006448,Knowsley 001A,Criminal damage and arson,Investigation complete; no suspect identified,
aab3715d26120bb085519d685a4655a544fa2e01f12d0b0b2a343dc2fb1f33f4,2013-02,Merseyside Police,Merseyside Police,-2.874809,53.488186,On or near Bigdale Court,E01006448,Knowsley 001A,Criminal damage and arson,Investigation complete; no suspect identified,
ae7d59bf877b70765b2d96fd4ed6363cbee96e919b3cc9866d92c04c8f73a603,2013-02,Merseyside Police,Merseyside Police,-2.869560,53.488719,On or near Changford Road,E01006448,Knowsley 001A,Criminal damage and arson,Investigation complete; no suspect identified,
66dcece72dbe3dd84b050a5909daba3d76623fb87d2fe484394fe3444357f523,2013-02,Merseyside Police,Merseyside Police,-2.871661,53.486097,On or near Clorain Road,E01006448,Knowsley 001A,Criminal damage and arson,Status update unavailable,
3dd0b76ad361ce192ce7ff63be46ad58591838941ab451c22cd82ca3884d1480,2013-02,Merseyside Police,Merseyside Police,-2.871661,53.486097,On or near Clorain Road,E01006448,Knowsley 001A,Criminal damage and arson,Investigation complete; no suspect identified,
90a37b6eca112badcbd5491dce8ca7c733d2850af71c7bcf74e1c985ae9f8a3f,2013-02,Merseyside Police,Merseyside Police,-2.872082,53.487541,On or near Quernmore Road,E01006448,Knowsley 001A,Criminal damage and arson,Status update unavailable,
a4df6779511444726b630d7a263e1b91e10036c5d11a7775bdca3dd0045a1709,2013-02,Merseyside Police,Merseyside Police,-2.873875,53.485290,On or near Harleston Road,E01006448,Knowsley 001A,Drugs,Offender given a drugs possession warning,
69b1cd022870a04d43fbbb2224f160cbde5fe3a647611459368596e29b2c984a,2013-02,Merseyside Police,Merseyside Police,-2.873875,53.485290,On or near Harleston Road,E01006448,Knowsley 001A,Drugs,Local resolution,
f5fa9d103b56f56cbb4a4931dc5bfabbd8f198c0378f3fb8016d8daf876c0ddc,2013-02,Merseyside Police,Merseyside Police,-2.874809,53.488186,On or near Bigdale Court,E01006448,Knowsley 001A,Drugs,Offender fined,
6c7fe5d62be9126e0c19fc615b59bdb12db711d315d22d655522d1434b313a6f,2013-02,Merseyside Police,Merseyside Police,-2.870583,53.486464,On or near Clorain Close,E01006448,Knowsley 001A,Other theft,Investigation complete; no suspect identified,
ca4ffa53bf539dc04a08e203ee0e9e1098bcb11d6ae32d69382d47528c6e3598,2013-02,Merseyside Police,Merseyside Police,-2.869654,53.486687,On or near Birbeck Road,E01006448,Knowsley 001A,Vehicle crime,Status update unavailable,
7c4b7937dd306a0c9ad2cbd08458e585c70a1df5b023d2c92f0cbfca97082f77,2013-02,Merseyside Police,Merseyside Police,-2.869798,53.489346,On or near Jarrett Road,E01006448,Knowsley 001A,Vehicle crime,Investigation complete; no suspect identified,
1469e9bd20edb853a429bb3188450ffd6ad987f36cd6426a16201f24dcd2b408,2013-02,Merseyside Police,Merseyside Police,-2.869972,53.488240,On or near Roman Way,E01006448,Knowsley 001A,Violent crime,Court result unavailable,
09b1184a3ee265d7fb780bcb34e02de546a126b93c47fd724fe7dabc40a90358,2013-02,Merseyside Police,Merseyside Police,-2.869560,53.488719,On or near Changford Road,E01006448,Knowsley 001A,Violent crime,Defendant found not guilty,
a96de973bb51b7b85d4a172b072bd4434a36c3c5f30e94a03095795fa458f713,2013-02,Merseyside Police,Merseyside Police,-2.868281,53.485915,On or near Sports/Recreation Area,E01006448,Knowsley 001A,Violent crime,Investigation complete; no suspect identified,
edfb9e14013945e841b35ac2b3c087ead1fde3106884d4df43bdf9ca4f50fcc8,2013-02,Merseyside Police,Merseyside Police,-2.855148,53.485587,On or near Ashcroft Road,E01006448,Knowsley 001A,Other crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.876353,53.497281,On or near Woodside Way,E01006492,Knowsley 001B,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.887991,53.496610,On or near Ashwood Close,E01006493,Knowsley 001C,Anti-social behaviour,,
84c70e3e6290208c6671529ed8594e62c0a3518651a03bc009ca3478cdc17879,2013-02,Merseyside Police,Merseyside Police,-2.882366,53.492877,On or near Riversdale Close,E01006493,Knowsley 001C,Criminal damage and arson,Investigation complete; no suspect identified,
8bb0a22a8e5edf09700dac786a0f6aa553a028be7b92b4d65eec5b214f12359b,2013-02,Merseyside Police,Merseyside Police,-2.882366,53.492877,On or near Riversdale Close,E01006493,Knowsley 001C,Criminal damage and arson,Investigation complete; no suspect identified,
7dd48ad7ef8c2c818082f3b859c918b4cf753f2f435fbad2b738ba096e4f0340,2013-02,Merseyside Police,Merseyside Police,-2.880928,53.494047,On or near Hartley Grove,E01006493,Knowsley 001C,Criminal damage and arson,Investigation complete; no suspect identified,
34dc7dcbd112da0a61b63bc64dabede9470500c0480e2b84a2e549f844a50cc7,2013-02,Merseyside Police,Merseyside Police,-2.880667,53.495262,On or near Marshall Close,E01006493,Knowsley 001C,Drugs,Offender given penalty notice,
d3d71318ae332d8840cbb85f5acfd5e2fdb55d6b0f08a7e2dc049263360dcd5a,2013-02,Merseyside Police,Merseyside Police,-2.878518,53.498496,On or near Colmoor Close,E01006493,Knowsley 001C,Robbery,Investigation complete; no suspect identified,
5718e51875d1b896d58832c686df6630a946c57608911e5c370303d495649cee,2013-02,Merseyside Police,Merseyside Police,-2.875827,53.497383,On or near Chesnell Grove,E01006493,Knowsley 001C,Violent crime,Court case unable to proceed,
d8bc7bd96bfb15df911a25d616228aeb46aa5305c5f142b942f14e08104e094a,2013-02,Merseyside Police,Merseyside Police,-2.880667,53.495262,On or near Marshall Close,E01006493,Knowsley 001C,Violent crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.874659,53.492628,On or near Bramcote Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.876074,53.491799,On or near Chadwell Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.873261,53.492099,On or near Lapford Crescent,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.876074,53.491799,On or near Chadwell Road,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.873261,53.492099,On or near Lapford Crescent,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.877159,53.489625,On or near Brook Hey Drive,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.875002,53.490279,On or near Deycroft Avenue,E01006494,Knowsley 001D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.879737,53.493993,On or near Eastcroft,E01006494,Knowsley 001D,Anti-social behaviour,,
c80f6de9a95cb61a555d7b7598e227ff901fb6d46119fd81a8ed8710248d9a35,2013-02,Merseyside Police,Merseyside Police,-2.877159,53.489625,On or near Brook Hey Drive,E01006494,Knowsley 001D,Criminal damage and arson,Investigation complete; no suspect identified,
9fe6e677deae6f0369e695873ee2aef0e4480ad3231b45b16276e06c2c1ee8cf,2013-02,Merseyside Police,Merseyside Police,-2.875699,53.495560,On or near Loughlin Drive,E01006494,Knowsley 001D,Criminal damage and arson,Investigation complete; no suspect identified,
ae856b7ac290bb8392155109af7a231b6b43d07c5a9926b09a1ea393add2f7ec,2013-02,Merseyside Police,Merseyside Police,-2.873261,53.492099,On or near Lapford Crescent,E01006494,Knowsley 001D,Criminal damage and arson,Investigation complete; no suspect identified,
f3dfb529d0317fe156fac9d640650be8bd3676b458c50395c46caf8352f290d6,2013-02,Merseyside Police,Merseyside Police,-2.873542,53.495512,On or near Kale Grove,E01006494,Knowsley 001D,Criminal damage and arson,Investigation complete; no suspect identified,
b86e3debe14996fbb2e31f82e73dd448bfca6ff0d356ec4fc6b5d9e05f224b57,2013-02,Merseyside Police,Merseyside Police,-2.871699,53.491643,On or near Pentland Road,E01006494,Knowsley 001D,Other theft,Investigation complete; no suspect identified,
225fd9da0a6b39ad5151e5cb7580cb814e7814bedfb9947ea565c43a3e57b026,2013-02,Merseyside Police,Merseyside Police,-2.875699,53.495560,On or near Loughlin Drive,E01006494,Knowsley 001D,Vehicle crime,Investigation complete; no suspect identified,
04e07c90da463ea42b89403a485ab1dfa98349700cf57077d0ccdf3f5b8461c5,2013-02,Merseyside Police,Merseyside Police,-2.876074,53.491799,On or near Chadwell Road,E01006494,Knowsley 001D,Vehicle crime,Investigation complete; no suspect identified,
8d2b0deae56652863ff9a40894399a3f38b107e8cd09ada9e7d847eae402b895,2013-02,Merseyside Police,Merseyside Police,-2.879709,53.494119,On or near Fleetwood Gardens,E01006494,Knowsley 001D,Violent crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.887868,53.495757,On or near Ebony Way,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.881485,53.490339,On or near Angelica Road,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.887868,53.495757,On or near Ebony Way,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.889086,53.495595,On or near St Patrick'S Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883137,53.490786,On or near Fern Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.880951,53.488600,On or near Everdon Wood,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.884260,53.489735,On or near St Kevin'S Drive,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883137,53.490786,On or near Fern Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.882803,53.489961,On or near Brookwood Court,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.889086,53.495595,On or near St Patrick'S Close,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.883337,53.484474,On or near Old Rough Lane,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.887868,53.495757,On or near Ebony Way,E01006495,Knowsley 001E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.889617,53.494342,On or near Conifer Close,E01006495,Knowsley 001E,Anti-social behaviour,,
3c8d9c5f6978c35bf0115a07b4485cb4fbe57a38eec99dbcdb42ed49a355a1c4,2013-02,Merseyside Police,Merseyside Police,-2.891554,53.495406,On or near St Peters Close,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
c0a59e2fe16fe8f1225eda6b870327ea0e275edaa255c8e2f05b8f4aa86b7cc2,2013-02,Merseyside Police,Merseyside Police,-2.887000,53.496042,On or near Chesterfield Drive,E01006495,Knowsley 001E,Criminal damage and arson,Status update unavailable,
c875963672bae13d98ab09e467568ce47cdb0c1b1345b459ea47d7488ab47342,2013-02,Merseyside Police,Merseyside Police,-2.891108,53.494277,On or near Domingo Drive,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
2f64e295bb0d91dba0971bc7fef70e4da313989221e8e56f36d3bf12cc4ef214,2013-02,Merseyside Police,Merseyside Police,-2.888239,53.494757,On or near Sapphire Drive,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
6d3b46b71de8c48e0c6351d62692e77aff5b1ead5805865fe388410f59711fdb,2013-02,Merseyside Police,Merseyside Police,-2.889426,53.496024,On or near Ashley Close,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
9c82decd4f1cdef1d6ca981fd481cd42e7d51f30acf9c0e877213998bbc1a038,2013-02,Merseyside Police,Merseyside Police,-2.887000,53.496042,On or near Chesterfield Drive,E01006495,Knowsley 001E,Criminal damage and arson,Investigation complete; no suspect identified,
c5adbb822bc1b7dabd5ed43ab3c7a81b64d10a4864bd18670b653d6577d7124e,2013-02,Merseyside Police,Merseyside Police,-2.889426,53.496024,On or near Ashley Close,E01006495,Knowsley 001E,Drugs,Offender given penalty notice,
2a4e76ad1468c2fc1399f3eada8a1066a93974ff170f8fc19a0347272d2acf56,2013-02,Merseyside Police,Merseyside Police,-2.889426,53.496024,On or near Ashley Close,E01006495,Knowsley 001E,Drugs,Offender fined,
d05c104ef33d2babecab8153d1ea2f2da57b15ab64b9a747b55e68791c8ee7ec,2013-02,Merseyside Police,Merseyside Police,-2.880117,53.492723,On or near Headbolt Lane,E01006495,Knowsley 001E,Vehicle crime,Investigation complete; no suspect identified,
cd9b347e61b1b9b501be8c7b4d79a754274aeadc3a4c4e21482f70f21798f7a7,2013-02,Merseyside Police,Merseyside Police,-2.880117,53.492723,On or near Headbolt Lane,E01006495,Knowsley 001E,Vehicle crime,Investigation complete; no suspect identified,
bcb935a285fda2d24d4ae74a6a7bd2e00a3c1a568fe480108fca6c1f361997e1,2013-02,Merseyside Police,Merseyside Police,-2.882803,53.489961,On or near Brookwood Court,E01006495,Knowsley 001E,Violent crime,Investigation complete; no suspect identified,
00bcd00a9a4f0a142afddbbb40ef7f981249ce44e62c1dbb8b72bf4cdb13b7d5,2013-02,Merseyside Police,Merseyside Police,-2.889554,53.495646,On or near Ascot Drive,E01006495,Knowsley 001E,Violent crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.904374,53.490780,On or near Mount Close,E01006454,Knowsley 002A,Anti-social behaviour,,
e7a593754f823087209cd99a41f582de7b190be53e554489e5f945da9c6e832a,2013-02,Merseyside Police,Merseyside Police,-2.895140,53.487451,On or near Laburnum Crescent,E01006454,Knowsley 002A,Criminal damage and arson,Investigation complete; no suspect identified,
31cba3ed97fc13e3ca0b1d176757f97d7dff97be7941ab259516ca1f06f117a5,2013-02,Merseyside Police,Merseyside Police,-2.904896,53.491225,On or near Beldale Park,E01006454,Knowsley 002A,Vehicle crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.904956,53.487701,On or near Sefton Close,E01006456,Knowsley 002B,Anti-social behaviour,,
f32c80a9160638eb7d4135b541f015371940a48145062190a5d8c9e8c64d973e,2013-02,Merseyside Police,Merseyside Police,-2.899727,53.487732,On or near Deerbolt Way,E01006456,Knowsley 002B,Criminal damage and arson,Investigation complete; no suspect identified,
a0487a3d5fbcedcebfaad1cb0867e3b0256186b95bcf44e08e65815eba0c5533,2013-02,Merseyside Police,Merseyside Police,-2.903089,53.487778,On or near Sefton Drive,E01006456,Knowsley 002B,Other theft,Investigation complete; no suspect identified,
aaffa370659be540afdf7543f4740152e3b13ef519e7764535165f55213723c1,2013-02,Merseyside Police,Merseyside Police,-2.906572,53.485729,On or near Nightingale Close,E01006456,Knowsley 002B,Vehicle crime,Investigation complete; no suspect identified,
4d6732beba9bc10627a22a40b22ceae69128e4bcfa1a4959f806623acb0d3e96,2013-02,Merseyside Police,Merseyside Police,-2.899727,53.487732,On or near Deerbolt Way,E01006456,Knowsley 002B,Other crime,Investigation complete; no suspect identified,
f56655c83bf90e39f9e8ef84930dec1a50536c67d986e393c067d47bd8b77e7d,2013-02,Merseyside Police,Merseyside Police,-2.891208,53.490402,On or near Boyes Brow,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
07f63865cb555f1cdeae486284231407832d718260bece7fe0bb28ce9ff1c206,2013-02,Merseyside Police,Merseyside Police,-2.891208,53.490402,On or near Boyes Brow,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
39aa0494783b0e9975637ca8439ddc3d75fefa5f79cad108bfcdb137af863a0a,2013-02,Merseyside Police,Merseyside Police,-2.891208,53.490402,On or near Boyes Brow,E01006457,Knowsley 002C,Criminal damage and arson,Investigation complete; no suspect identified,
89d8095e6c1126157aa10ad53324b4cabd3df5b800168b2b55d0009595c695f7,2013-02,Merseyside Police,Merseyside Police,-2.891329,53.483956,On or near Austin Close,E01006457,Knowsley 002C,Drugs,Offender given penalty notice,
,2013-02,Merseyside Police,Merseyside Police,-2.896565,53.492888,On or near Dickens Close,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.896565,53.492888,On or near Dickens Close,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.897840,53.489732,On or near Cleveland Close,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.893017,53.490443,On or near Buttermere Close,E01006458,Knowsley 002D,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.896166,53.492540,On or near Ambleside Drive,E01006458,Knowsley 002D,Anti-social behaviour,,
3f2e3348d4f288163d5239021dcd2ef4fc091c32803168939b4b4751aaae6f6c,2013-02,Merseyside Police,Merseyside Police,-2.892652,53.493178,On or near Loweswater Way,E01006458,Knowsley 002D,Burglary,Court result unavailable,
6c647066c32055ded5f993b65b39dacb8bb3ae3093affc7359dbaa2988576ae3,2013-02,Merseyside Police,Merseyside Police,-2.893196,53.491052,On or near Seathwaite Crescent,E01006458,Knowsley 002D,Burglary,Investigation complete; no suspect identified,
6b6a352bdf63db38bf909d204bf56ed27bcd6b52caf0134da95b2491c440e66c,2013-02,Merseyside Police,Merseyside Police,-2.895547,53.493192,On or near Derwent Close,E01006458,Knowsley 002D,Criminal damage and arson,Investigation complete; no suspect identified,
56189a284e33329877995ed53508b70ceb60ca9d926dd5a29494749462f4af53,2013-02,Merseyside Police,Merseyside Police,-2.901300,53.490111,On or near Chiltern Close,E01006458,Knowsley 002D,Vehicle crime,Status update unavailable,
,2013-02,Merseyside Police,Merseyside Police,-2.885452,53.502813,On or near Deva Close,E01006490,Knowsley 002E,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.881825,53.501663,On or near Serenade Road,E01006490,Knowsley 002E,Anti-social behaviour,,
1193a72881b5f08d0d4fa34492db3dbff392e66eebb0466bb0a3591dbec1ea3e,2013-02,Merseyside Police,Merseyside Police,-2.884210,53.502499,On or near Swallow Close,E01006490,Knowsley 002E,Criminal damage and arson,Investigation complete; no suspect identified,
b232fde51704b50a599e2c7bf22a041f0b581bc0d2221855678a93ad81cb4dca,2013-02,Merseyside Police,Merseyside Police,-2.887055,53.498676,On or near Dekker Road,E01006490,Knowsley 002E,Criminal damage and arson,Investigation complete; no suspect identified,
e3e683282e1558dff34dc36d1493b79849ba0050ba0a9cf42720656447d94ff4,2013-02,Merseyside Police,Merseyside Police,-2.887618,53.498213,On or near Barnes Close,E01006490,Knowsley 002E,Criminal damage and arson,Investigation complete; no suspect identified,
3f6a8ae4f6f071d800c173be178c9551d1cdc8df407b3b8134fec03675add9ea,2013-02,Merseyside Police,Merseyside Police,-2.892827,53.497905,On or near Brett Close,E01006490,Knowsley 002E,Drugs,Offender sent to prison,
45de497e567d50fdbf2f7b8bcbbed899181707f8fffbd034a1054bbbbca3e70d,2013-02,Merseyside Police,Merseyside Police,-2.892827,53.497905,On or near Brett Close,E01006490,Knowsley 002E,Other theft,Offender sent to prison,
b710ff421b15b132803aee849d26081ddce2212c20e2aa7d75d474ea404a0f56,2013-02,Merseyside Police,Merseyside Police,-2.890148,53.498104,On or near O'Connor Drive,E01006490,Knowsley 002E,Vehicle crime,Investigation complete; no suspect identified,
,2013-02,Merseyside Police,Merseyside Police,-2.888052,53.500232,On or near Caplin Close,E01006491,Knowsley 002F,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.890736,53.501722,On or near Lexington Way,E01006491,Knowsley 002F,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.894800,53.497090,On or near Clements Way,E01006491,Knowsley 002F,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.893899,53.495820,On or near Hosta Close,E01006491,Knowsley 002F,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.893899,53.495820,On or near Hosta Close,E01006491,Knowsley 002F,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.895780,53.472777,On or near Dickens Close,E01006415,Knowsley 003A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.890300,53.468656,On or near The Paddock,E01006415,Knowsley 003A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.885485,53.473267,On or near Silcroft Road,E01006415,Knowsley 003A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.885485,53.473267,On or near Silcroft Road,E01006415,Knowsley 003A,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.885485,53.473267,On or near Silcroft Road,E01006415,Knowsley 003A,Anti-social behaviour,,
1454c7edd4407f85a2147b27ac4f5bd4d6b4b5e7ad4af84448e1ec3e81f45e14,2013-02,Merseyside Police,Merseyside Police,-2.885485,53.473267,On or near Silcroft Road,E01006415,Knowsley 003A,Burglary,Investigation complete; no suspect identified,
317ac9ae9827c3f518b264271188d5b9f52d83153f32a0bcb78527d5521e1849,2013-02,Merseyside Police,Merseyside Police,-2.890034,53.476811,On or near Meadowbarn Close,E01006415,Knowsley 003A,Criminal damage and arson,Investigation complete; no suspect identified,
07cdb9ea56752bfc7fe19d70539442928b7284ae652ef1d52593e74b69472a0a,2013-02,Merseyside Police,Merseyside Police,-2.892848,53.475936,On or near Tennyson Way,E01006415,Knowsley 003A,Criminal damage and arson,Investigation complete; no suspect identified,
7932ed554027e5e9dfff48addbaf1d28552a1338a557fe5f8cbb1b0f90eca1b3,2013-02,Merseyside Police,Merseyside Police,-2.885485,53.473267,On or near Silcroft Road,E01006415,Knowsley 003A,Criminal damage and arson,Investigation complete; no suspect identified,
1715c2503e52885cafc1c5a862f21b5e91663625ced61589c1e1a3339246d4cf,2013-02,Merseyside Police,Merseyside Police,-2.890729,53.463233,On or near A580,E01006415,Knowsley 003A,Other theft,Investigation complete; no suspect identified,
7ffe352c3eb63153fd69202c52ef1b01af140705b911f3e6b2b067e3527ba41f,2013-02,Merseyside Police,Merseyside Police,-2.888766,53.473845,On or near Stonehey Road,E01006415,Knowsley 003A,Vehicle crime,Investigation complete; no suspect identified,
79465e9f26cb21a33d6ab05babcc8926432175c443bda61900ed3811198bd54c,2013-02,Merseyside Police,Merseyside Police,-2.892848,53.475936,On or near Tennyson Way,E01006415,Knowsley 003A,Violent crime,Defendant found not guilty,
,2013-02,Merseyside Police,Merseyside Police,-2.877997,53.471812,On or near Gaywood Close,E01006417,Knowsley 003B,Anti-social behaviour,,
,2013-02,Merseyside Police,Merseyside Police,-2.877997,53.471812,On or near Gaywood Close,E01006417,Knowsley 003B,Anti-social behaviour,,
